codigo,descrip,abc_xyz,stock_fijado,stock_actual,dias_quiebre_1y,ratio_quiebre,ventas_totales,venta_max_diaria_total,venta_max_diaria_1y,p90_1y,p95_1y,p99_1y,dias_venta_pos,precio_venta,ROP_ajustado,dias_quiebre_ajustado,%_quiebre_ajustado,AhorroCapitalAjustado,ROP_intermedio,dias_quiebre_intermedio,%_quiebre_intermedio,ROP_holgado,dias_quiebre_holgado,%_quiebre_holgado,ExcesoCapitalHolgado
5149512,RIATUL 2 2 mg Cmp.rec.ranx20,BX,0.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,19641,0.0,2,100.0,19641,1.0,0,0.0,1.0,0,0.0,0
5149516,RIATUL 2 2 mg Cmp.rec.ranx60,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,56463,0.0,1,100.0,56463,1.0,0,0.0,1.0,0,0.0,0
5149672,RIATUL 3 3 mg Cmp.rec.ranx20,CY,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,22361,0.0,3,100.0,22361,1.0,0,0.0,1.0,0,0.0,0
5135671,RIDRON 35 mg Cmp.recx4,CY,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,7710,0.0,0,,0,0.0,0,,0.0,0,,0
6420841,RIXATYL 10 mg Cmp.rec. x15,CY,1.0,1.0,2,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2,49488,0.0,2,100.0,49488,1.0,0,0.0,1.0,0,0.0,0
6420843,RIXATYL 10 mg Cmp.rec. x30,CX,0.0,0.0,3,0.11538461538461539,12.0,1.0,1.0,1.0,1.0,1.0,12,63226,0.0,12,100.0,63226,1.0,0,0.0,1.0,0,0.0,0
6420973,RIXATYL 15 mg Cmp.rec. x30,BX,2.0,2.0,5,0.07936507936507936,40.0,2.0,2.0,1.0,2.0,2.0,37,64566,1.0,3,8.0,64566,2.0,0,0.0,2.0,0,0.0,0
6421003,RIXATYL 20 mg Cmp.rec. x30,AX,1.0,1.0,4,0.05128205128205128,49.0,2.0,2.0,1.0,1.0,2.0,46,68093,0.0,46,100.0,68093,1.0,3,7.0,2.0,0,0.0,68093
9962233,SARMEC 20 mg Cmp.rec.gastx14,CX,0.0,0.0,5,0.5555555555555556,8.0,2.0,2.0,1.0,1.0,1.0,7,9553,0.0,7,100.0,9553,1.0,1,14.0,2.0,0,0.0,9553
6317553,SARMEC 20 mg Cmp.rec.gastx30,BX,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,19826,0.0,1,100.0,0,0.0,1,100.0,1.0,0,0.0,19826
6317683,SARMEC 40 mg Cmp.rec.gastx30,CY,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,30457,0.0,0,,0,0.0,0,,0.0,0,,0
5435552,SARVAL 160 mg Cmp.recx30,AY,19.0,22.0,0,0.0,791.0,14.0,14.0,5.0,7.0,8.0,261,23436,5.0,26,10.0,46872,7.0,7,3.0,8.0,1,0.0,23436
5435553,SARVAL 160 mg Cmp.recx60,CX,1.0,1.0,3,0.1111111111111111,14.0,1.0,1.0,1.0,1.0,1.0,14,46158,0.0,14,100.0,46158,1.0,0,0.0,1.0,0,0.0,0
5714843,SARVAL 320 mg Cmp.recx30,AX,2.0,2.0,5,0.044642857142857144,82.0,3.0,3.0,2.0,2.0,3.0,70,26142,1.0,10,14.0,26142,2.0,2,3.0,3.0,0,0.0,26142
5435422,SARVAL 80 mg Cmp.recx30,AY,15.0,18.0,3,0.012295081967213115,484.0,7.0,7.0,4.0,5.0,7.0,214,19531,4.0,17,8.0,19531,5.0,8,4.0,7.0,0,0.0,39061
5435423,SARVAL 80 mg Cmp.recx60,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,37490,0.0,1,100.0,37490,1.0,0,0.0,1.0,0,0.0,0
5552713,SARVAL D 160/12.5 mg cmp.recx3,AY,7.0,10.0,1,0.005681818181818182,211.0,6.0,6.0,3.0,3.0,4.0,137,22928,2.0,15,11.0,22928,3.0,5,4.0,4.0,2,1.0,22928
5552716,SARVAL D 160/12.5 mg cmp.recx6,CZ,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,43438,0.0,1,100.0,43438,1.0,0,0.0,1.0,0,0.0,0
5552843,SARVAL D 160/25 mg cmp.recx30,AY,2.0,3.0,0,0.0,138.0,3.0,3.0,2.0,2.0,3.0,108,28509,1.0,27,25.0,28509,2.0,5,5.0,3.0,0,0.0,28509
5753713,SARVAL D 320/12.5 mg cmp.recx3,BX,0.0,0.0,2,0.18181818181818182,7.0,1.0,1.0,1.0,1.0,1.0,7,32015,0.0,7,100.0,32015,1.0,0,0.0,1.0,0,0.0,0
5753843,SARVAL D 320/25 mg cmp.recx30,BX,1.0,1.0,4,0.05714285714285714,43.0,2.0,2.0,1.0,1.0,1.0,42,31960,0.0,42,100.0,31960,1.0,1,2.0,2.0,0,0.0,31960
5552683,SARVAL D 80/12.5 mg cmp.recx30,AX,1.0,2.0,5,0.03937007874015748,112.0,3.0,3.0,2.0,2.0,3.0,82,19982,1.0,26,32.0,19982,2.0,4,5.0,3.0,0,0.0,19982
6692133,SIAGLIX 100 mg Cmp.rec. x30,AX,6.0,7.0,4,0.025,137.0,3.0,3.0,2.0,2.0,3.0,111,63453,1.0,20,18.0,63453,2.0,4,4.0,3.0,0,0.0,63453
6692003,SIAGLIX 25 mg Cmp.rec. x30,CX,1.0,1.0,1,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2,52608,0.0,2,100.0,52608,1.0,0,0.0,1.0,0,0.0,0
6691973,SIAGLIX 50 mg Cmp.rec. x30,BX,1.0,1.0,2,0.04081632653061224,30.0,2.0,2.0,1.0,1.0,2.0,28,59092,0.0,28,100.0,59092,1.0,2,7.0,2.0,0,0.0,59092
6714976,SIAGLIX MET 50/1000 mg Cmp.rec,BX,1.0,1.0,1,0.022222222222222223,23.0,1.0,1.0,1.0,1.0,1.0,23,78935,0.0,23,100.0,78935,1.0,0,0.0,1.0,0,0.0,0
6714713,SIAGLIX MET 50/500 mg Cmp. rec,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,36021,0.0,0,,0,0.0,0,,0.0,0,,0
6714843,SIAGLIX MET 50/850 mg Cmp. rec,CX,0.0,0.0,2,0.5,4.0,2.0,2.0,2.0,2.0,2.0,2,33302,1.0,2,100.0,33302,2.0,0,0.0,2.0,0,0.0,0
6714846,SIAGLIX MET 50/850 mg Cmp. rec,CX,0.0,1.0,1,0.05,11.0,1.0,1.0,1.0,1.0,1.0,11,68794,0.0,11,100.0,68794,1.0,0,0.0,1.0,0,0.0,0
-899624,ST_AUDIPAX MULTIDOSIS 24 mg,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,14684,0.0,0,,0,0.0,0,,0.0,0,,0
-899612,ST_BIATRIX 25 25 mg Cmp.rec.,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,44698,0.0,0,,0,0.0,0,,0.0,0,,0
-899715,ST_BIATRIX XR 50 50 mg Cmp.lib,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,61174,0.0,0,,0,0.0,0,,0.0,0,,0
-899619,ST_CARIPRAL 3 mg cÃÂ¡psx30,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,60252,0.0,0,,0,0.0,0,,0.0,0,,0
-899261,ST_CONTINEX 7.5mg Cmp.lib.prol,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,29950,0.0,0,,0,0.0,0,,0.0,0,,0
-899698,ST_INSERTEC 50 50 mg Cmp.ranx6,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,28385,0.0,0,,0,0.0,0,,0.0,0,,0
-899405,ST_LINPREL MULTIDOSIS 75 mg Cm,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,19488,0.0,0,,0,0.0,0,,0.0,0,,0
-899704,ST_MAGNOFEN 135 mg cÃÂ¡ps.lib.pr,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,23757,0.0,1,100.0,23757,1.0,0,0.0,1.0,0,0.0,0
-899627,ST_SIAGLIX 100 mg Cmp.rec. x30,CZ,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,54233,0.0,1,100.0,54233,1.0,0,0.0,1.0,0,0.0,0
-899694,ST_SIAGLIX 25 mg Cmp.rec. x30,,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,45594,0.0,0,,0,0.0,0,,0.0,0,,0
4251753,TENSIUM 0.5 mg Cmp.ranx30,BY,1.0,1.0,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,10,5019,0.0,10,100.0,5019,1.0,0,0.0,1.0,0,0.0,0
4251755,TENSIUM 0.5 mg Cmp.ranx60,BX,1.0,1.0,2,0.05405405405405406,22.0,2.0,2.0,1.0,2.0,2.0,20,9163,1.0,2,10.0,9163,2.0,0,0.0,2.0,0,0.0,0
4251833,TENSIUM 1 mg Cmp.ranx30,BX,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,7460,0.0,3,100.0,7460,1.0,0,0.0,1.0,0,0.0,0
4251835,TENSIUM 1 mg Cmp.ranx60,BX,1.0,1.0,1,0.1,6.0,1.0,1.0,1.0,1.0,1.0,6,14657,0.0,6,100.0,14657,1.0,0,0.0,1.0,0,0.0,0
4423352,TENSIUM GASTRIC compx30,BX,1.0,1.0,4,0.09302325581395349,33.0,2.0,2.0,2.0,2.0,2.0,25,11121,1.0,8,32.0,11121,2.0,0,0.0,2.0,0,0.0,0
5739973,TORIMIBE 10/10mg Cmp.rec.ranx3,BX,1.0,1.0,1,0.05,10.0,1.0,1.0,1.0,1.0,1.0,10,29835,0.0,10,100.0,29835,1.0,0,0.0,1.0,0,0.0,0
4674163,TORIVAS 10 mg Cmp.rec.ranx30,AY,8.0,8.0,0,0.0,301.0,5.0,5.0,3.0,3.0,4.0,186,24080,2.0,27,15.0,24080,3.0,7,4.0,4.0,1,1.0,24080
4674166,TORIVAS 10 mg Cmp.rec.ranx60,BX,1.0,1.0,1,0.047619047619047616,12.0,1.0,1.0,1.0,1.0,1.0,12,40091,0.0,12,100.0,40091,1.0,0,0.0,1.0,0,0.0,0
4674243,TORIVAS 20 mg Cmp.rec.ranx30,AY,14.0,14.0,3,0.015625,202.0,4.0,4.0,2.0,3.0,4.0,140,40016,2.0,12,9.0,40016,3.0,3,2.0,4.0,0,0.0,40016
4674246,TORIVAS 20 mg Cmp.rec.ranx60,BY,0.0,0.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,69096,0.0,3,100.0,69096,1.0,0,0.0,1.0,0,0.0,0
5322973,TORIVAS 40 mg Cmp.recx30,AY,7.0,7.0,0,0.0,162.0,5.0,5.0,2.0,2.0,4.0,128,45458,1.0,25,20.0,45458,2.0,6,5.0,4.0,1,1.0,90916
6668393,TORIVAS 80 mg Cmp.recx30,CX,1.0,1.0,0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,14,58355,0.0,14,100.0,58355,1.0,0,0.0,1.0,0,0.0,0
5879553,TRAMAXEDENOL Cmp.ran. x30,CY,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,15521,0.0,1,100.0,15521,1.0,0,0.0,1.0,0,0.0,0
6375263,URIFEX 6mg/0.4mg Cmp.lib.cx30,AX,2.0,2.0,7,0.06481481481481481,67.0,2.0,2.0,1.0,1.0,2.0,65,38515,0.0,65,100.0,38515,1.0,2,3.0,2.0,0,0.0,38515
5550391,VALIFLOX 500 mg Cmp.rec.ranx7,CZ,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,11672,0.0,1,100.0,11672,1.0,0,0.0,1.0,0,0.0,0
5718715,VALIFLOX 750 750 mg Cmp.rec.ra,AY,1.0,1.0,3,0.04477611940298507,49.0,3.0,3.0,2.0,2.0,2.0,37,13219,1.0,11,30.0,13219,2.0,1,3.0,3.0,0,0.0,13219
5662262,VENLIFAX XR 150 150 mg caps.li,CX,1.0,1.0,3,0.23076923076923078,8.0,2.0,2.0,1.0,1.0,1.0,7,22803,0.0,7,100.0,22803,1.0,1,14.0,2.0,0,0.0,22803
5662132,VENLIFAX XR 75 75 mg caps.lib.,CX,3.0,3.0,2,0.06451612903225806,19.0,2.0,2.0,2.0,2.0,2.0,16,17063,1.0,3,19.0,17063,2.0,0,0.0,2.0,0,0.0,0
6332976,VI-BALIGLUC 50/1000 mg compx60,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,84771,0.0,1,100.0,84771,1.0,0,0.0,1.0,0,0.0,0
6333006,VI-BALIGLUC 50/850 mg compx60,CY,1.0,1.0,2,0.0625,15.0,1.0,1.0,1.0,1.0,1.0,16,81509,0.0,16,100.0,81509,1.0,0,0.0,1.0,0,0.0,0
6722393,VORCETIL 10 mg Cmp.rec. x30,CY,1.0,1.0,3,0.5,4.0,2.0,2.0,1.0,1.0,1.0,6,29988,0.0,6,100.0,29988,1.0,2,33.0,2.0,0,0.0,29988
6722423,VORCETIL 20 mg Cmp.rec. x30,CZ,1.0,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,46755,0.0,1,100.0,46755,1.0,0,0.0,1.0,0,0.0,0
4635631,XEDENOL 50mgCmp.rec.gastrorx15,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5074,0.0,1,100.0,5074,1.0,0,0.0,1.0,0,0.0,0
4635712,XEDENOL 75 mg Cmp.lib.prolx30,CY,1.0,1.0,0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,4,23988,0.0,4,100.0,23988,1.0,0,0.0,1.0,0,0.0,0
4653371,XEDENOL B12 Cmp.recx10,AX,1.0,1.0,0,0.0,50.0,2.0,2.0,1.0,1.0,2.0,47,9655,0.0,47,100.0,9655,1.0,3,6.0,2.0,0,0.0,9655
4653372,XEDENOL B12 Cmp.recx20,AX,1.0,1.0,0,0.0,14.0,1.0,1.0,1.0,1.0,1.0,14,18809,0.0,14,100.0,18809,1.0,0,0.0,1.0,0,0.0,0
6031131,XEDENOL FLEX CB cÃÂ¡ps.blx15,CY,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,13193,0.0,0,,0,0.0,0,,0.0,0,,0
6031133,XEDENOL FLEX CB cÃÂ¡ps.blx30,CX,1.0,1.0,1,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1,24578,0.0,1,100.0,24578,1.0,0,0.0,1.0,0,0.0,0
4678043,XEDENOL FLEX compx30,BY,0.0,0.0,0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,6,17756,0.0,6,100.0,17756,1.0,0,0.0,1.0,0,0.0,0
4674082,XEDENOL GESIC Cmp.recx20,AX,0.0,0.0,2,0.031746031746031744,43.0,2.0,2.0,1.0,2.0,2.0,40,11592,1.0,3,8.0,11592,2.0,0,0.0,2.0,0,0.0,0
473398,BIASCOR 200 mg compx20,BX,1.0,1.0,2,0.08,13.0,1.0,1.0,1.0,1.0,1.0,13,10542,0.0,13,100.0,10542,1.0,0,0.0,1.0,0,0.0,0
4733982,BIASCOR 200 mg compx50,CZ,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6228,0.0,0,,0,0.0,0,,0.0,0,,0
4733983,BIASCOR 200 mg compx60,CZ,1.0,1.0,1,0.05263157894736842,8.0,2.0,2.0,1.0,1.0,1.0,10,26559,0.0,10,100.0,26559,1.0,1,10.0,2.0,0,0.0,26559
9959591,CALMEVA ÃÂ³vulos x10,CX,0.0,0.0,2,0.4,3.0,1.0,1.0,1.0,1.0,1.0,3,18983,0.0,3,100.0,18983,1.0,0,0.0,1.0,0,0.0,0
6336551,FRONT 2 ovx7,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,14341,0.0,1,100.0,14341,1.0,0,0.0,1.0,0,0.0,0
398511,INESPECIN compx6,CX,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0,17444,0.0,0,,0,0.0,0,,0.0,0,,0
3823172,METRERGINA 0.2 mg compx20,BX,0.0,0.0,2,0.2222222222222222,5.0,1.0,1.0,1.0,1.0,1.0,5,19187,0.0,5,100.0,19187,1.0,0,0.0,1.0,0,0.0,0
148791,O BIOL ovx6,CX,1.0,1.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,9310,0.0,1,100.0,9310,1.0,0,0.0,1.0,0,0.0,0
149442,VACUNA ANTIT BIOL ax1 x0.5ml c,CX,2.0,2.0,1,0.045454545454545456,11.0,1.0,1.0,1.0,1.0,1.0,12,30686,0.0,12,100.0,30686,1.0,0,0.0,1.0,0,0.0,0
5636841,VAGILEN ovx6,BX,1.0,1.0,0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,10,10865,0.0,10,100.0,10865,1.0,0,0.0,1.0,0,0.0,0
502951,VITA K1 BIOL 10 mg ax3 x1 ml,CZ,0.0,0.0,2,0.5,2.0,2.0,2.0,1.0,1.0,1.0,2,13393,0.0,2,100.0,13393,1.0,1,50.0,2.0,0,0.0,13393
6320683,AGLUCIDE MR 60 60 mg compx30,AX,2.0,2.0,3,0.03614457831325301,54.0,2.0,2.0,1.0,1.0,2.0,52,27032,0.0,52,100.0,27032,1.0,2,4.0,2.0,0,0.0,27032
6320685,AGLUCIDE MR 60 60 mg compx60,BX,2.0,2.0,1,0.02702702702702703,24.0,1.0,1.0,1.0,1.0,1.0,24,51748,0.0,24,100.0,51748,1.0,0,0.0,1.0,0,0.0,0
4909702,ANDROLONE gel sobx30 x5 g,BX,0.0,0.0,2,0.04878048780487805,23.0,1.0,1.0,1.0,1.0,1.0,23,62443,0.0,23,100.0,62443,1.0,0,0.0,1.0,0,0.0,0
4426581,ATEROCLAR 10 mg Cmp.recx30,BX,1.0,1.0,3,0.046153846153846156,45.0,2.0,2.0,1.0,2.0,2.0,41,23920,1.0,4,10.0,23920,2.0,0,0.0,2.0,0,0.0,0
4426661,ATEROCLAR 20 mg Cmp.recx30,AX,1.0,1.0,1,0.012987012987012988,45.0,2.0,2.0,1.0,1.0,2.0,43,37369,0.0,43,100.0,37369,1.0,2,5.0,2.0,0,0.0,37369
4426741,ATEROCLAR 40 mg Cmp.recx30,CX,1.0,1.0,3,0.375,4.0,1.0,1.0,1.0,1.0,1.0,4,45496,0.0,4,100.0,45496,1.0,0,0.0,1.0,0,0.0,0
5238712,ATERONOVA 10 mg compx30,BX,1.0,1.0,0,0.0,20.0,2.0,2.0,1.0,1.0,1.0,19,14846,0.0,19,100.0,14846,1.0,1,5.0,2.0,0,0.0,14846
5238872,ATERONOVA 20 mg compx30,CX,1.0,1.0,0,0.0,13.0,1.0,1.0,1.0,1.0,1.0,13,26982,0.0,13,100.0,26982,1.0,0,0.0,1.0,0,0.0,0
6618842,AVAMIDE MET 50/1000 mg Cmp.rec,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,82788,0.0,1,100.0,82788,1.0,0,0.0,1.0,0,0.0,0
5365554,AXIOMAT 10 mg Cmp.recx30,AX,2.0,2.0,1,0.019230769230769232,29.0,2.0,2.0,1.0,1.0,2.0,27,23641,0.0,27,100.0,23641,1.0,2,7.0,2.0,0,0.0,23641
5365684,AXIOMAT 20 mg Cmp.recx30,BX,2.0,2.0,4,0.36363636363636365,10.0,2.0,2.0,2.0,2.0,2.0,6,40885,1.0,4,67.0,40885,2.0,0,0.0,2.0,0,0.0,0
4748172,CERELUC 30 mg compx30,CX,1.0,1.0,0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,7,35747,0.0,7,100.0,35747,1.0,0,0.0,1.0,0,0.0,0
4748252,CERELUC 45 mg compx30,BY,1.0,1.0,3,0.375,4.0,1.0,1.0,1.0,1.0,1.0,4,42583,0.0,4,100.0,42583,1.0,0,0.0,1.0,0,0.0,0
2119463,CIPROVIT CALCICO Cmp.blistx60,AX,1.0,1.0,4,0.0784313725490196,31.0,1.0,1.0,1.0,1.0,1.0,31,32513,0.0,31,100.0,32513,1.0,0,0.0,1.0,0,0.0,0
2120272,CIPROVIT CALCICO jbex150 ml,CX,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,40175,0.0,1,100.0,40175,1.0,0,0.0,1.0,0,0.0,0
3041631,CIPROVIT MAGNESICO sobx20,CX,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,26131,0.0,2,100.0,26131,1.0,0,0.0,1.0,0,0.0,0
4890807,CLONAX 0.5 mg compx50,CX,0.0,0.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1,10397,0.0,1,100.0,10397,1.0,0,0.0,1.0,0,0.0,0
4902352,CONEXINE Cmp.recx30,BX,1.0,1.0,4,0.125,19.0,1.0,1.0,1.0,1.0,1.0,19,22817,0.0,19,100.0,22817,1.0,0,0.0,1.0,0,0.0,0
6439974,COXAL 60 mg compx28,CX,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,22174,0.0,1,100.0,22174,1.0,0,0.0,1.0,0,0.0,0
6440004,COXAL 90 mg compx28,CX,1.0,1.0,2,0.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,4,27578,0.0,4,100.0,27578,1.0,0,0.0,1.0,0,0.0,0
5878844,DOMINIUM 100 mg Cmp.recx30,CX,0.0,0.0,2,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2,55584,0.0,2,100.0,55584,1.0,0,0.0,1.0,0,0.0,0
2137362,DOSODOS jbex150 ml,CX,1.0,1.0,1,0.14285714285714285,4.0,1.0,1.0,1.0,1.0,1.0,4,17526,0.0,4,100.0,17526,1.0,0,0.0,1.0,0,0.0,0
5625713,DOXALINE 30 mg Cmp.recx30,CY,0.0,0.0,1,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,2,41336,0.0,2,100.0,41336,1.0,0,0.0,1.0,0,0.0,0
5625843,DOXALINE 60 mg com.rex30,CY,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,44151,0.0,1,100.0,44151,1.0,0,0.0,1.0,0,0.0,0
5323552,DOXATEN 0.5 mg capsx30,BX,0.0,0.0,0,0.0,27.0,1.0,1.0,1.0,1.0,1.0,27,27201,0.0,27,100.0,27201,1.0,0,0.0,1.0,0,0.0,0
4815153,DROPICINE 1 mg Cmp.recx60,BX,1.0,1.0,3,0.25,7.0,1.0,1.0,1.0,1.0,1.0,6,23522,0.0,6,100.0,23522,1.0,0,0.0,1.0,0,0.0,0
4815311,DROPICINE 3 mg Cmp.recx20,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,21149,0.0,1,100.0,21149,1.0,0,0.0,1.0,0,0.0,0
5564002,EXOTRAN 500 mg Cmp.lib.prolx30,CX,1.0,1.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3,34002,0.0,3,100.0,34002,1.0,0,0.0,1.0,0,0.0,0
5564004,EXOTRAN 500 mg Cmp.lib.prolx60,CX,0.0,0.0,1,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,2,62738,0.0,2,100.0,62738,1.0,0,0.0,1.0,0,0.0,0
6731681,FEMTERONA ÃÂ¢v. x28 +aplic. x6,CZ,0.0,0.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,31451,0.0,1,100.0,31451,1.0,0,0.0,1.0,0,0.0,0
4696362,FLOCUR RAPID compx15,BX,1.0,1.0,2,0.06896551724137931,19.0,2.0,2.0,1.0,2.0,2.0,16,21060,1.0,2,12.0,21060,2.0,0,0.0,2.0,0,0.0,0
4702292,INMUNOARTRO 20 mg Cmp.recx30,CZ,0.0,0.0,2,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2,25859,0.0,2,100.0,25859,1.0,0,0.0,1.0,0,0.0,0
4748751,LACTAMAX 0.5 mg compx2,CX,0.0,0.0,2,0.4,2.0,1.0,1.0,1.0,1.0,1.0,2,11462,0.0,2,100.0,11462,1.0,0,0.0,1.0,0,0.0,0
4748753,LACTAMAX 0.5 mg compx8,CX,0.0,0.0,1,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1,36273,0.0,1,100.0,36273,1.0,0,0.0,1.0,0,0.0,0
5039292,LAGOTRAN 100 mg Cmp.dispersx30,AX,1.0,1.0,1,0.0625,11.0,2.0,2.0,2.0,2.0,2.0,8,36598,1.0,3,38.0,36598,2.0,0,0.0,2.0,0,0.0,0
6225133,LEPTAM 1000 mg Cmp.recx30,CX,0.0,0.0,1,0.14285714285714285,5.0,2.0,2.0,2.0,2.0,2.0,2,88347,1.0,1,50.0,88347,2.0,0,0.0,2.0,0,0.0,0
5988132,LIPO PLUS 200 mg cÃÂ psx30,CZ,0.0,0.0,1,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1,24093,0.0,1,100.0,0,0.0,1,100.0,1.0,0,0.0,24093
607576,LOTOQUIS compx100,CZ,0.0,-1.0,1,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1,44116,0.0,1,100.0,0,0.0,1,100.0,1.0,0,0.0,44116
6394002,MECANYL COMPLEX cÃÂ¡psx60,CX,0.0,0.0,3,0.375,6.0,2.0,2.0,1.0,1.0,1.0,5,20816,0.0,5,100.0,20816,1.0,1,20.0,2.0,0,0.0,20816
5081492,MECANYL DUO capsx30,BY,0.0,0.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2,13673,0.0,2,100.0,13673,1.0,0,0.0,1.0,0,0.0,0
5081493,MECANYL DUO capsx60,CZ,1.0,1.0,3,0.23076923076923078,7.0,1.0,1.0,1.0,1.0,1.0,8,29908,0.0,8,100.0,29908,1.0,0,0.0,1.0,0,0.0,0
3538051,MEDILAXAN Cmp.recx30,BX,1.0,1.0,2,0.08695652173913043,13.0,2.0,2.0,1.0,1.0,1.0,12,13984,0.0,12,100.0,13984,1.0,1,8.0,2.0,0,0.0,13984
18421,MEDILAXAN fcox100 g,CX,1.0,1.0,1,0.06666666666666667,7.0,1.0,1.0,1.0,1.0,1.0,7,21272,0.0,7,100.0,21272,1.0,0,0.0,1.0,0,0.0,0
18422,MEDILAXAN fcox250 g,CX,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10811,0.0,0,,0,0.0,0,,0.0,0,,0
5860972,MENOCLIM ovx10,CX,0.0,0.0,2,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,1.0,2,18564,0.0,2,100.0,18564,1.0,0,0.0,1.0,0,0.0,0
6366681,MENOCLIM PRO crx15 g,AX,1.0,1.0,5,0.10638297872340426,33.0,2.0,2.0,2.0,2.0,2.0,25,19061,1.0,8,32.0,19061,2.0,0,0.0,2.0,0,0.0,0
6366711,MENOCLIM PRO Ovulos x10,CX,0.0,0.0,2,0.2857142857142857,4.0,1.0,1.0,1.0,1.0,1.0,4,18449,0.0,4,100.0,18449,1.0,0,0.0,1.0,0,0.0,0
6366712,MENOCLIM PRO Ovulos x20,BX,1.0,1.0,1,0.04,15.0,2.0,2.0,1.0,1.0,1.0,14,34833,0.0,14,100.0,34833,1.0,1,7.0,2.0,0,0.0,34833
2327602,MUCO DOSODOS jbex150 ml,BX,1.0,1.0,2,0.2222222222222222,5.0,1.0,1.0,1.0,1.0,1.0,5,22707,0.0,5,100.0,22707,1.0,0,0.0,1.0,0,0.0,0
